name,category,price,old_price,sellable_online,other_colors,short_description,depth,height,width,discounted,width_d,height_d,depth_d,discount_amount,size
EKEDALEN / HENRIKSDAL,Tables & desks,2765.0,2765.0,True,No,"        Table and 6 chairs,          180/240 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
LINNMON / TORSKLINT,Tables & desks,459.0,459.0,True,No,"        Table,          100x60 cm",52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
BEKANT,Tables & desks,1834.0,2590.0,True,No,"        Reception desk,          160x80 120 cm",80.0,72.61016949152543,76.49498997995993,1,0,0,1,756.0,80.0
KLIMPEN,Tables & desks,475.0,475.0,True,Yes,"        Table top,          120x60 cm",52.81395348837209,72.61016949152543,60.0,0,1,0,0,0.0,60.0
MÖRBYLÅNGA / VOLFGANG,Tables & desks,3795.0,3795.0,True,No,"        Table and 4 chairs,          140x85 cm",52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
BEKANT,Tables & desks,1000.0,1000.0,True,Yes,"        Storage unit with smart lock,          41x61 cm",45.0,61.0,41.0,0,1,1,1,0.0,112545.0
NORDVIKEN / LEIFARNE,Tables & desks,3165.0,3165.0,True,No,"        Table and 6 chairs,          210/289x105 cm",52.81395348837209,72.61016949152543,105.0,0,1,0,0,0.0,105.0
NORDVIKEN / RÖNNINGE,Tables & desks,2875.0,2875.0,True,No,"        Table and 4 chairs,          152/223x95 cm",52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
KLIMPEN / LALLE,Tables & desks,850.0,850.0,True,No,"        Table,          150x75 cm",52.81395348837209,73.0,75.0,0,1,1,0,0.0,5475.0
LINNMON / GODVIN,Tables & desks,215.0,215.0,True,Yes,"        Table,          120x60 cm",52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
TORSBY / VOLFGANG,Tables & desks,2395.0,2395.0,True,No,        Table and 4 chairs,52.81395348837209,73.0,85.0,0,1,1,0,0.0,6205.0
BEKANT,Tables & desks,6128.0,7380.0,True,Yes,"        Desk with screen,          320x160 55 cm",52.81395348837209,72.61016949152543,160.0,1,1,0,0,1252.0,160.0
NORDVIKEN / RÖNNINGE,Tables & desks,2875.0,2875.0,True,No,"        Table and 4 chairs,          152/223x95 cm",52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
MELLTORP / TEODORES,Tables & desks,579.0,579.0,True,No,"        Table and 4 chairs,          125 cm",52.81395348837209,72.0,75.0,0,1,1,0,0.0,5400.0
INGATORP,Tables & desks,945.0,945.0,True,No,"        Extendable table,          155/215x87 cm",52.81395348837209,74.0,87.0,0,1,1,0,0.0,6438.0
LERHAMN,Tables & desks,979.0,979.0,True,No,"        Table and 4 chairs,          118x74 cm",52.81395348837209,75.0,74.0,0,1,1,0,0.0,5550.0
MELLTORP / TEODORES,Tables & desks,499.0,699.0,True,No,"        Table and 4 chairs,          125 cm",52.81395348837209,72.0,75.0,1,1,1,0,200.0,5400.0
VANGSTA / TEODORES,Tables & desks,925.0,925.0,True,No,"        Table and 4 chairs,          120/180 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
LERHAMN,Tables & desks,589.0,589.0,True,No,"        Table and 2 chairs,          74x74 cm",52.81395348837209,75.0,74.0,0,1,1,0,0.0,5550.0
EKEDALEN / EKEDALEN,Tables & desks,1695.0,1695.0,True,No,"        Table and 4 chairs,          120/180 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
LANEBERG / EKEDALEN,Tables & desks,1595.0,1595.0,True,No,"        Table and 4 chairs,          130/190x80 cm",52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
HILVER,Tables & desks,745.0,745.0,True,No,"        Table,          140x65 cm",52.81395348837209,73.0,65.0,0,1,1,0,0.0,4745.0
MELLTORP / MARIUS,Tables & desks,299.0,299.0,True,No,"        Table and 4 stools,          125 cm",52.81395348837209,72.0,75.0,0,1,1,0,0.0,5400.0
EKEDALEN / EKEDALEN,Tables & desks,2345.0,2345.0,True,No,"        Table and 6 chairs,          180/240 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
INGATORP / INGOLF,Tables & desks,3015.0,3015.0,True,No,"        Table and 6 chairs,          155/215x87 cm",52.81395348837209,72.61016949152543,87.0,0,1,0,0,0.0,87.0
LINNMON / ALEX,Tables & desks,500.0,500.0,True,No,"        Table,          150x75 cm",52.81395348837209,74.0,75.0,0,1,1,0,0.0,5550.0
YPPERLIG,Tables & desks,995.0,995.0,True,No,"        Table,          200x90 cm",52.81395348837209,74.0,90.0,0,1,1,0,0.0,6660.0
FREKVENS,Tables & desks,265.0,265.0,True,No,"        Bar table, in/outdoor,          51x51 cm",52.81395348837209,99.0,51.0,0,1,1,0,0.0,5049.0
TOMMARYD,Tables & desks,595.0,595.0,True,No,"        Table,          130x70 cm",52.81395348837209,75.0,70.0,0,1,1,0,0.0,5250.0
STENSELE,Tables & desks,550.0,550.0,True,No,"        Bar table,          70 cm",52.81395348837209,105.0,76.49498997995993,0,0,1,0,0.0,105.0
NORRÅKER / NORRARYD,Tables & desks,1636.0,2045.0,True,No,"        Table and 4 chairs,          125x74 cm",52.81395348837209,72.61016949152543,74.0,1,1,0,0,409.0,74.0
INGATORP / INGOLF,Tables & desks,1725.0,1725.0,True,No,"        Table and 4 chairs,          155/215 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
EKEDALEN,Tables & desks,995.0,995.0,True,No,"        Extendable table,          180/240x90 cm",52.81395348837209,75.0,90.0,0,1,1,0,0.0,6750.0
EKEDALEN / EKEDALEN,Tables & desks,1695.0,1695.0,True,No,"        Table and 4 chairs,          120/180 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
EKEDALEN,Tables & desks,796.0,995.0,True,No,"        Bar table,          120x80 cm",52.81395348837209,105.0,80.0,1,1,1,0,199.0,8400.0
LINNMON / KRILLE,Tables & desks,385.0,385.0,True,Yes,"        Table,          120x60 cm",52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
ÖVRARYD,Tables & desks,440.0,550.0,True,No,"        Table top,          150x78x1.8 cm",52.81395348837209,72.61016949152543,78.0,1,1,0,0,110.0,78.0
KLIMPEN,Tables & desks,550.0,550.0,True,Yes,"        Table top,          150x75 cm",52.81395348837209,72.61016949152543,75.0,0,1,0,0,0.0,75.0
TOMMARYD,Tables & desks,595.0,595.0,True,No,"        Table,          130x70 cm",52.81395348837209,75.0,70.0,0,1,1,0,0.0,5250.0
HILVER / GODVIN,Tables & desks,445.0,445.0,True,No,"        Table,          140x65 cm",52.81395348837209,72.61016949152543,65.0,0,1,0,0,0.0,65.0
TINGBY / LEIFARNE,Tables & desks,2165.0,2165.0,True,No,"        Table and 6 chairs,          180 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
EKEDALEN / HENRIKSDAL,Tables & desks,2765.0,2765.0,True,No,"        Table and 6 chairs,          180/240 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
NORRÅKER / NORRÅKER,Tables & desks,1266.0,1385.0,True,No,"        Bar table and 2 bar stools,          74 cm",52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,119.0,1.0
IKEA PS 2012 / JANINGE,Tables & desks,1795.0,1795.0,True,No,"        Table and 4 chairs,          138 cm",52.81395348837209,74.0,80.0,0,1,1,0,0.0,5920.0
TORSBY / LEIFARNE,Tables & desks,1675.0,1675.0,True,No,"        Table and 4 chairs,          135 cm",52.81395348837209,73.0,85.0,0,1,1,0,0.0,6205.0
NORRÅKER / NORRÅKER,Tables & desks,1385.0,1385.0,True,No,"        Bar table and 2 bar stools,          74 cm",52.81395348837209,104.0,74.0,0,1,1,0,0.0,7696.0
SVALNÄS,Tables & desks,1245.0,1245.0,True,No,"        Wall-mounted workspace combination,          150x35x176 cm",35.0,176.0,150.0,0,1,1,1,0.0,924000.0
EKEDALEN / TOBIAS,Tables & desks,3065.0,3065.0,True,No,"        Table and 6 chairs,          180/240 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
NORRÅKER / NORRARYD,Tables & desks,1266.0,1385.0,True,No,"        Bar table and 2 bar stools,          74 cm",52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,119.0,1.0
LANEBERG / KARLJAN,Tables & desks,1195.0,1195.0,True,No,"        Table and 4 chairs,          130/190x80 cm",52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
BEKANT,Tables & desks,620.0,775.0,True,Yes,"        Underframe for table top,          160x80 cm",52.81395348837209,72.61016949152543,80.0,1,1,0,0,155.0,80.0
LANEBERG / KARLJAN,Tables & desks,1195.0,1195.0,True,No,"        Table and 4 chairs,          130/190x80 cm",52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
NORDVIKEN,Tables & desks,995.0,995.0,False,No,"        Bar table,          140x80 cm",52.81395348837209,105.0,80.0,0,1,1,0,0.0,8400.0
LINNMON / ALVARET,Tables & desks,439.0,439.0,True,No,"        Table,          100x60 cm",52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
ÅMLIDEN / TORSKLINT,Tables & desks,695.0,695.0,True,No,"        Table,          120x60 cm",52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
MÖRBYLÅNGA / BERNHARD,Tables & desks,5275.0,5275.0,True,No,"        Table and 4 chairs,          140x85 cm",52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
STENSELE / RÖNNINGE,Tables & desks,1140.0,1140.0,True,Yes,"        Table and 2 chairs,          70 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
HILVER / LERBERG,Tables & desks,435.0,435.0,True,Yes,"        Table,          140x65 cm",52.81395348837209,72.61016949152543,65.0,0,1,0,0,0.0,65.0
IDÅSEN,Tables & desks,2395.0,2395.0,True,No,"        Underframe sit/stand f table tp, el,          146x70 cm",52.81395348837209,124.0,70.0,0,1,1,0,0.0,8680.0
BEKANT,Tables & desks,5300.0,5300.0,True,Yes,"        Desk combination,          320x220 cm",220.0,72.61016949152543,76.49498997995993,0,0,0,1,0.0,220.0
VÄSTANBY/VÄSTANÅ / BERNHARD,Tables & desks,4295.0,4475.0,True,No,"        Table and 4 chairs,          170 cm",52.81395348837209,75.0,78.0,1,1,1,0,180.0,5850.0
LISABO / SVENBERTIL,Tables & desks,1675.0,1675.0,True,No,"        Table and 4 chairs,          140x78 cm",52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
MÖCKELBY / FANBYN,Tables & desks,4145.0,4145.0,True,No,"        Table and 6 chairs,          235x100 cm",52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
INGATORP / SAKARIAS,Tables & desks,4025.0,4025.0,True,No,"        Table and 4 chairs,          110/155 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
NORRÅKER / NORRARYD,Tables & desks,915.0,1045.0,True,No,"        Table and 2 chairs,          74x74 cm",52.81395348837209,72.61016949152543,74.0,1,1,0,0,130.0,74.0
MÖRBYLÅNGA / BERNHARD,Tables & desks,6965.0,6965.0,True,No,"        Table and 6 chairs,          220x100 cm",52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
MÖRBYLÅNGA / VOLFGANG,Tables & desks,4745.0,4745.0,True,No,"        Table and 6 chairs,          220x100 cm",52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
EKEDALEN / EKEDALEN,Tables & desks,1245.0,1245.0,False,No,"        Table and 2 chairs,          80/120 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
STENSELE / NORRARYD,Tables & desks,1340.0,1340.0,True,No,        Bar table and 2 bar stools,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
NORRÅKER / NORRARYD,Tables & desks,1636.0,2045.0,True,No,"        Table and 4 chairs,          125x74 cm",52.81395348837209,72.61016949152543,74.0,1,1,0,0,409.0,74.0
MELLTORP / JANINGE,Tables & desks,919.0,1099.0,True,No,"        Table and 4 chairs,          125 cm",52.81395348837209,72.0,75.0,1,1,1,0,180.0,5400.0
LINNMON / TORSKLINT,Tables & desks,575.0,575.0,True,No,"        Table,          150x75 cm",52.81395348837209,74.0,75.0,0,1,1,0,0.0,5550.0
BEKANT,Tables & desks,1100.0,1100.0,True,Yes,"        Storage unit with smart lock,          41x101 cm",45.0,101.0,41.0,0,1,1,1,0.0,186345.0
LISABO / RÖNNINGE,Tables & desks,2075.0,2075.0,True,No,"        Table and 4 chairs,          140x78 cm",52.81395348837209,72.61016949152543,78.0,0,1,0,0,0.0,78.0
NORRÅKER / RÖNNINGE,Tables & desks,1085.0,1085.0,True,No,"        Table and 2 chairs,          74x74 cm",52.81395348837209,72.61016949152543,74.0,0,1,0,0,0.0,74.0
NORDVIKEN / HENRIKSDAL,Tables & desks,2675.0,2675.0,True,No,"        Table and 4 chairs,          152/223x95 cm",52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
VEDBO / VEDBO,Tables & desks,5865.0,5865.0,True,No,"        Table and 6 chairs,          240x105 cm",52.81395348837209,72.61016949152543,105.0,0,1,0,0,0.0,105.0
DALSHULT,Tables & desks,575.0,575.0,True,No,        Underframe,52.81395348837209,71.0,78.0,0,1,1,0,0.0,5538.0
LISABO / JANINGE,Tables & desks,1595.0,1595.0,True,No,"        Table and 4 chairs,          140x78 cm",52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
EKEDALEN / ODGER,Tables & desks,2765.0,2765.0,True,No,"        Table and 6 chairs,          180/240 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
EKEDALEN / HENRIKSDAL,Tables & desks,2765.0,2765.0,True,No,"        Table and 6 chairs,          180/240 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
LISABO / SVENBERTIL,Tables & desks,1475.0,1475.0,True,No,"        Table and 4 chairs,          140x78 cm",52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
NORDVIKEN / NORDVIKEN,Tables & desks,2395.0,2395.0,True,No,"        Table and 4 chairs,          152/223x95 cm",52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
LINNMON / ALEX,Tables & desks,565.0,565.0,True,No,"        Table,          150x75 cm",52.81395348837209,74.0,75.0,0,1,1,0,0.0,5550.0
VEDBO,Tables & desks,2295.0,2295.0,True,No,"        Dining table,          240x105 cm",52.81395348837209,75.0,105.0,0,1,1,0,0.0,7875.0
HILVER / GERTON,Tables & desks,665.0,665.0,True,No,"        Table,          140x65 cm",52.81395348837209,72.61016949152543,65.0,0,1,0,0,0.0,65.0
TORSBY / BERNHARD,Tables & desks,3875.0,3875.0,True,No,"        Table and 4 chairs,          135 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
LINNMON / KRILLE,Tables & desks,415.0,415.0,True,Yes,"        Table,          120x60 cm",52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
ÅMLIDEN / ALVARET,Tables & desks,675.0,675.0,True,No,"        Table,          120x60 cm",52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
MÖRBYLÅNGA / BERNHARD,Tables & desks,5275.0,5275.0,True,No,"        Table and 4 chairs,          140x85 cm",52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
TINGBY / LEIFARNE,Tables & desks,2165.0,2165.0,True,No,"        Table and 6 chairs,          180x90 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
LISABO / ODGER,Tables & desks,1875.0,1875.0,True,No,"        Table and 4 chairs,          140x78 cm",52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
MÖRBYLÅNGA / ODGER,Tables & desks,4265.0,4265.0,True,No,"        Table and 6 chairs,          220x100 cm",52.81395348837209,72.61016949152543,100.0,0,1,0,0,0.0,100.0
NORDVIKEN / NORDVIKEN,Tables & desks,2395.0,2395.0,True,No,"        Table and 4 chairs,          152/223x95 cm",52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
RYDEBÄCK/BACKARYD / JANINGE,Tables & desks,1215.0,1395.0,True,No,"        Table and 4 chairs,          150 cm",52.81395348837209,75.0,78.0,1,1,1,0,180.0,5850.0
EKEDALEN / HENRIKSDAL,Tables & desks,4565.0,4565.0,True,No,"        Table and 6 chairs,          180/240 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
EKEDALEN / HENRIKSDAL,Tables & desks,1975.0,1975.0,True,No,"        Table and 4 chairs,          120/180 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
EKEDALEN / ODGER,Tables & desks,1975.0,1975.0,True,No,"        Table and 4 chairs,          120/180 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
MÖRBYLÅNGA / VOLFGANG,Tables & desks,3795.0,3795.0,True,No,"        Table and 4 chairs,          140x85 cm",52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
NORRÅKER / RÖNNINGE,Tables & desks,1976.0,2125.0,True,No,"        Table and 4 chairs,          125x74 cm",52.81395348837209,72.61016949152543,74.0,1,1,0,0,149.0,74.0
EKEDALEN / EKEDALEN,Tables & desks,2176.0,2375.0,True,No,        Bar table and 4 bar stools,52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,199.0,1.0
NORDVIKEN / NORRARYD,Tables & desks,2535.0,2795.0,True,No,"        Table and 4 chairs,          152/223x95 cm",52.81395348837209,72.61016949152543,95.0,1,1,0,0,260.0,95.0
KLIMPEN / TORSKLINT,Tables & desks,950.0,950.0,True,No,"        Table,          150x75 cm",52.81395348837209,73.0,75.0,0,1,1,0,0.0,5475.0
KLIMPEN,Tables & desks,1390.0,1390.0,True,No,"        Table,          150x75 cm",52.81395348837209,73.0,75.0,0,1,1,0,0.0,5475.0
EKEDALEN / ODGER,Tables & desks,2765.0,2765.0,True,No,"        Table and 6 chairs,          180/240 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
MÖCKELBY / ODGER,Tables & desks,4265.0,4265.0,True,No,"        Table and 6 chairs,          235x100 cm",52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
MÖRBYLÅNGA / BALTSAR,Tables & desks,4675.0,4675.0,True,No,"        Table and 4 chairs,          140x85 cm",52.81395348837209,72.61016949152543,85.0,0,1,0,0,0.0,85.0
NORDVIKEN / NORDVIKEN,Tables & desks,3345.0,3345.0,True,No,"        Table and 6 chairs,          210/289x105 cm",52.81395348837209,72.61016949152543,105.0,0,1,0,0,0.0,105.0
LINNMON / ALEX,Tables & desks,550.0,550.0,True,Yes,"        Table,          150x75 cm",52.81395348837209,74.0,75.0,0,1,1,0,0.0,5550.0
VÄSTANBY/VÄSTANÅ / BERNHARD,Tables & desks,4295.0,4475.0,True,No,"        Table and 4 chairs,          170 cm",52.81395348837209,75.0,78.0,1,1,1,0,180.0,5850.0
NORRÅKER / NORRARYD,Tables & desks,1385.0,1385.0,True,No,"        Bar table and 2 bar stools,          74 cm",52.81395348837209,104.0,74.0,0,1,1,0,0.0,7696.0
MÖRBYLÅNGA / BERNHARD,Tables & desks,5275.0,5275.0,True,No,"        Table and 4 chairs,          140x85 cm",52.81395348837209,72.61016949152543,85.0,0,1,0,0,0.0,85.0
EKEDALEN / BERNHARD,Tables & desks,3775.0,3775.0,True,No,"        Table and 4 chairs,          120/180 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
EKEDALEN / BERNHARD,Tables & desks,5465.0,5465.0,True,No,"        Table and 6 chairs,          180/240 cm",52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
LINNMON / ALVARET,Tables & desks,465.0,465.0,True,No,"        Table,          120x60 cm",52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
LINNMON / TORSKLINT,Tables & desks,485.0,485.0,True,No,"        Table,          120x60 cm",52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
BACKARYD,Tables & desks,195.0,195.0,True,No,        Underframe,52.81395348837209,71.0,74.0,0,1,1,0,0.0,5254.0
MÖRBYLÅNGA / ODGER,Tables & desks,3475.0,3475.0,True,No,"        Table and 4 chairs,          140x85 cm",52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
LANEBERG / KARLJAN,Tables & desks,1195.0,1195.0,True,No,"        Table and 4 chairs,          130/190x80 cm",52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
LANEBERG / SVENBERTIL,Tables & desks,1475.0,1475.0,True,No,"        Table and 4 chairs,          130/190x80 cm",52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
NORDVIKEN / LEIFARNE,Tables & desks,2275.0,2275.0,True,No,"        Table and 4 chairs,          152/223x95 cm",52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
VESKEN,Trolleys,39.0,39.0,False,Yes,"        Trolley,          54x18x71 cm",18.0,71.0,54.0,0,1,1,1,0.0,69012.0
RÅSKOG,Trolleys,189.0,189.0,True,Yes,"        Trolley,          35x45x78 cm",49.77777777777778,78.0,45.0,0,1,1,0,0.0,3510.0
HORNAVAN,Trolleys,195.0,195.0,True,No,"        Trolley,          26x48x77 cm",49.77777777777778,77.0,48.0,0,1,1,0,0.0,3696.0
NISSAFORS,Trolleys,99.0,99.0,True,No,"        Trolley,          50.5x30x83 cm",49.77777777777778,83.0,30.0,0,1,1,0,0.0,2490.0
RÅSHULT,Trolleys,125.0,125.0,True,No,"        Trolley,          38x28 cm",49.77777777777778,65.0,28.0,0,1,1,0,0.0,1820.0
RÅSHULT,Trolleys,125.0,125.0,True,No,"        Trolley,          38x28 cm",49.77777777777778,65.0,28.0,0,1,1,0,0.0,1820.0
SUNNERSTA,Trolleys,125.0,125.0,True,No,"        Trolley,          56x33 cm",49.77777777777778,97.0,33.0,0,1,1,0,0.0,3201.0
GRUNDTAL,Trolleys,195.0,195.0,True,No,"        Trolley,          48x24x77 cm",24.0,77.0,48.0,0,1,1,1,0.0,88704.0
RISATORP,Trolleys,245.0,245.0,True,No,"        Trolley,          57x39x86 cm",49.77777777777778,86.0,39.0,0,1,1,0,0.0,3354.0
VADHOLMA,Trolleys,2295.0,2295.0,True,No,"        Kitchen island with rack,          126x79x193 cm",79.0,90.0,126.0,0,1,1,1,0.0,895860.0
FÖRHÖJA,Trolleys,645.0,645.0,True,No,"        Kitchen trolley,          100x43 cm",49.77777777777778,90.0,43.0,0,1,1,0,0.0,3870.0
